user_id,author,title,genre,rating,url,ISBN,Unnamed: 0
130,Julia Silge,Text Mining with R: A Tidy Approach,R,8,"https://images-na.ssl-images-amazon.com/images/I/41Gd9xIXrUL._SX381_BO1,204,203,200_.jpg",,29
129,Garrett Grolemund,Hands-On Programming with R,R,8,https://images.gr-assets.com/books/1336418837s/13536860.jpg,,28
129,Garrett Grolemund,Hands-On Programming with R,R,8,https://images.gr-assets.com/books/1336418837s/13536860.jpg,,66
129,Garrett Grolemund,Hands-On Programming with R,R,8,https://images.gr-assets.com/books/1336418837s/13536860.jpg,,160
129,Garrett Grolemund,Hands-On Programming with R,R,8,https://images.gr-assets.com/books/1336418837s/13536860.jpg,,173
129,Julia Silge,Text Mining with R: A Tidy Approach,R,8,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,29
128,Julia Silge,Text Mining with R: A Tidy Approach,R,8,https://images.gr-assets.com/books/1361039438s/1162543.jpg,,29
127,Julia Silge,Text Mining with R: A Tidy Approach,R,8,"https://images-na.ssl-images-amazon.com/images/I/512BRANyRxS._SX331_BO1,204,203,200_.jpg",,29
126,Julia Silge,Text Mining with R: A Tidy Approach,R,8,https://images.gr-assets.com/books/1358266080s/11857408.jpg,,29
41,Julia Silge,Text Mining with R: A Tidy Approach,R,8,"https://images-na.ssl-images-amazon.com/images/I/51qE8dW8ZkL._SX379_BO1,204,203,200_.jpg",038078243X,29
38,Garrett Grolemund,Hands-On Programming with R,R,8,"https://images-na.ssl-images-amazon.com/images/I/51SZMR4JKML._SX258_BO1,204,203,200_.jpg",446310786,28
38,Garrett Grolemund,Hands-On Programming with R,R,8,"https://images-na.ssl-images-amazon.com/images/I/51SZMR4JKML._SX258_BO1,204,203,200_.jpg",446310786,66
38,Garrett Grolemund,Hands-On Programming with R,R,8,"https://images-na.ssl-images-amazon.com/images/I/51SZMR4JKML._SX258_BO1,204,203,200_.jpg",446310786,160
38,Garrett Grolemund,Hands-On Programming with R,R,8,"https://images-na.ssl-images-amazon.com/images/I/51SZMR4JKML._SX258_BO1,204,203,200_.jpg",446310786,173
143,Hadley Wickham,"R for Data Science: Import, Tidy, Transform, Visualize, and Model Data",R,6,https://images.gr-assets.com/books/1358266080s/11857408.jpg,,58
142,Hadley Wickham,"R for Data Science: Import, Tidy, Transform, Visualize, and Model Data",R,6,https://images.gr-assets.com/books/1381512375s/18490.jpg,,58
141,Hadley Wickham,"R for Data Science: Import, Tidy, Transform, Visualize, and Model Data",R,6,"https://images-na.ssl-images-amazon.com/images/I/31ogAjT9rkL._SX313_BO1,204,203,200_.jpg",,58
140,Hadley Wickham,"R for Data Science: Import, Tidy, Transform, Visualize, and Model Data",R,6,"https://images-na.ssl-images-amazon.com/images/I/41okhLUZZOL._SX258_BO1,204,203,200_.jpg",,58
139,Hadley Wickham,"R for Data Science: Import, Tidy, Transform, Visualize, and Model Data",R,6,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,58
28,Hadley Wickham,"R for Data Science: Import, Tidy, Transform, Visualize, and Model Data",R,6,"https://images-na.ssl-images-amazon.com/images/I/512BRANyRxS._SX331_BO1,204,203,200_.jpg",345402871,58
140,Andy Field,Discovering Statistics Using R,R,5,https://files.realpython.com/media/iyocgwp-cover.4d43d42500a2.jpg,,110
139,Andy Field,Discovering Statistics Using R,R,5,https://images.gr-assets.com/books/1394798630s/99561.jpg,,110
138,Andy Field,Discovering Statistics Using R,R,5,https://iotvnaw69daj.i.optimole.com/cb:n2y9~6666f/w:710/h:1063/q:mauto/dpr:1.3/f:avif/https://www.codeinwp.com/wp-content/uploads/2021/04/Head-first-HTML-and-CSS.jpg,,110
137,Brett Lantz,"Machine Learning with R: Expert techniques for predictive modeling, 3rd Edition",R,5,https://files.realpython.com/media/lp3thw-cover.12d9c32dede7.jpg,,129
137,Brett Lantz,"Machine Learning with R: Expert techniques for predictive modeling, 3rd Edition",R,5,https://files.realpython.com/media/lp3thw-cover.12d9c32dede7.jpg,,150
137,Brett Lantz,"Machine Learning with R: Expert techniques for predictive modeling, 3rd Edition",R,5,https://files.realpython.com/media/lp3thw-cover.12d9c32dede7.jpg,,178
136,Andy Field,Discovering Statistics Using R,R,5,https://images.gr-assets.com/books/1327903636s/21787.jpg,,110
31,Andy Field,Discovering Statistics Using R,R,5,"https://images-na.ssl-images-amazon.com/images/I/31GY6WuNwvL._SX365_BO1,204,203,200_.jpg",375759778,110
139,Norman Matloff,The Art of R Programming: A Tour of Statistical Software Design,R,0,https://files.realpython.com/media/think-python-cover.a6cbd57dbde7.jpg,,84
138,Jared P. Lander, R for Everyone: Advanced Analytics and Graphics,R,0,https://files.realpython.com/media/ecip-book-cover.7ce8078aba69.jpg,,88
138,Norman Matloff,The Art of R Programming: A Tour of Statistical Software Design,R,0,https://images.gr-assets.com/books/1292060045s/227443.jpg,,84
136,Jared P. Lander, R for Everyone: Advanced Analytics and Graphics,R,0,https://iotvnaw69daj.i.optimole.com/cb:n2y9~6666f/w:710/h:1063/q:mauto/dpr:1.3/f:avif/https://www.codeinwp.com/wp-content/uploads/2021/04/Get-coding.jpg,,88
136,Norman Matloff,The Art of R Programming: A Tour of Statistical Software Design,R,0,https://m.media-amazon.com/images/I/51gvHuJ8W0L._SX260_.jpg,,84
136,Brett Lantz,"Machine Learning with R: Expert techniques for predictive modeling, 3rd Edition",R,0,https://images.gr-assets.com/books/1327781893s/38709.jpg,,129
136,Brett Lantz,"Machine Learning with R: Expert techniques for predictive modeling, 3rd Edition",R,0,https://images.gr-assets.com/books/1327781893s/38709.jpg,,150
136,Brett Lantz,"Machine Learning with R: Expert techniques for predictive modeling, 3rd Edition",R,0,https://images.gr-assets.com/books/1327781893s/38709.jpg,,178
135,Jared P. Lander, R for Everyone: Advanced Analytics and Graphics,R,0,"https://images-na.ssl-images-amazon.com/images/I/51qUGMia07L._SX379_BO1,204,203,200_.jpg",,88
135,Norman Matloff,The Art of R Programming: A Tour of Statistical Software Design,R,0,https://images.gr-assets.com/books/1442129426s/231804.jpg,,84
135,Brett Lantz,"Machine Learning with R: Expert techniques for predictive modeling, 3rd Edition",R,0,https://images.gr-assets.com/books/1361039440s/49041.jpg,,129
135,Brett Lantz,"Machine Learning with R: Expert techniques for predictive modeling, 3rd Edition",R,0,https://images.gr-assets.com/books/1361039440s/49041.jpg,,150
135,Brett Lantz,"Machine Learning with R: Expert techniques for predictive modeling, 3rd Edition",R,0,https://images.gr-assets.com/books/1361039440s/49041.jpg,,178
134,Jared P. Lander, R for Everyone: Advanced Analytics and Graphics,R,0,https://images.gr-assets.com/books/1375596592s/6186357.jpg,,88
134,Brett Lantz,"Machine Learning with R: Expert techniques for predictive modeling, 3rd Edition",R,0,"https://images-na.ssl-images-amazon.com/images/I/5108SrrM+qL._SX406_BO1,204,203,200_.jpg",,129
134,Brett Lantz,"Machine Learning with R: Expert techniques for predictive modeling, 3rd Edition",R,0,"https://images-na.ssl-images-amazon.com/images/I/5108SrrM+qL._SX406_BO1,204,203,200_.jpg",,150
134,Brett Lantz,"Machine Learning with R: Expert techniques for predictive modeling, 3rd Edition",R,0,"https://images-na.ssl-images-amazon.com/images/I/5108SrrM+qL._SX406_BO1,204,203,200_.jpg",,178
134,Hadley Wickham,Advanced R (Chapman & Hall CRC The R Series),R,0,https://files.realpython.com/media/python-tricks-book-cover.5b0f5df06d94.jpg,,145
134,Hadley Wickham,Advanced R (Chapman & Hall CRC The R Series),R,0,https://files.realpython.com/media/python-tricks-book-cover.5b0f5df06d94.jpg,,163
133,Brett Lantz,"Machine Learning with R: Expert techniques for predictive modeling, 3rd Edition",R,0,https://images.gr-assets.com/books/1327909092s/1202.jpg,,129
133,Brett Lantz,"Machine Learning with R: Expert techniques for predictive modeling, 3rd Edition",R,0,https://images.gr-assets.com/books/1327909092s/1202.jpg,,150
133,Brett Lantz,"Machine Learning with R: Expert techniques for predictive modeling, 3rd Edition",R,0,https://images.gr-assets.com/books/1327909092s/1202.jpg,,178
133,Hadley Wickham,Advanced R (Chapman & Hall CRC The R Series),R,0,https://images.gr-assets.com/books/1367545443s/157993.jpg,,145
133,Hadley Wickham,Advanced R (Chapman & Hall CRC The R Series),R,0,https://images.gr-assets.com/books/1367545443s/157993.jpg,,163
132,Hadley Wickham,Advanced R (Chapman & Hall CRC The R Series),R,0,https://images.gr-assets.com/books/1361038355s/428263.jpg,,145
132,Hadley Wickham,Advanced R (Chapman & Hall CRC The R Series),R,0,https://images.gr-assets.com/books/1361038355s/428263.jpg,,163
131,Hadley Wickham,Advanced R (Chapman & Hall CRC The R Series),R,0,"https://images-na.ssl-images-amazon.com/images/I/41lUVTg+ChL._SX357_BO1,204,203,200_.jpg",,145
131,Hadley Wickham,Advanced R (Chapman & Hall CRC The R Series),R,0,"https://images-na.ssl-images-amazon.com/images/I/41lUVTg+ChL._SX357_BO1,204,203,200_.jpg",,163
131,Richard Cotton,Learning R,R,0,https://files.realpython.com/media/python-cookbook-cover.449eb0e173ad.jpg,,36
131,Richard Cotton,Learning R,R,0,https://files.realpython.com/media/python-cookbook-cover.449eb0e173ad.jpg,,162
130,Hadley Wickham,Advanced R (Chapman & Hall CRC The R Series),R,0,https://images.gr-assets.com/books/1424596966s/5297.jpg,,145
130,Hadley Wickham,Advanced R (Chapman & Hall CRC The R Series),R,0,https://images.gr-assets.com/books/1424596966s/5297.jpg,,163
130,Richard Cotton,Learning R,R,0,https://images.gr-assets.com/books/1344922523s/1953.jpg,,36
130,Richard Cotton,Learning R,R,0,https://images.gr-assets.com/books/1344922523s/1953.jpg,,162
129,Richard Cotton,Learning R,R,0,https://images.gr-assets.com/books/1487389574s/5129.jpg,,36
129,Richard Cotton,Learning R,R,0,https://images.gr-assets.com/books/1487389574s/5129.jpg,,162
128,Richard Cotton,Learning R,R,0,https://m.media-amazon.com/images/I/51HGIc-EJqL._SX260_.jpg,,36
128,Richard Cotton,Learning R,R,0,https://m.media-amazon.com/images/I/51HGIc-EJqL._SX260_.jpg,,162
128,John Chambers,Software for Data Analysis: Programming with R,R,0,"https://images-na.ssl-images-amazon.com/images/I/41okhLUZZOL._SX258_BO1,204,203,200_.jpg",,116
127,Richard Cotton,Learning R,R,0,https://images.gr-assets.com/books/1351778881s/5060378.jpg,,36
127,Richard Cotton,Learning R,R,0,https://images.gr-assets.com/books/1351778881s/5060378.jpg,,162
127,John Chambers,Software for Data Analysis: Programming with R,R,0,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,116
126,John Chambers,Software for Data Analysis: Programming with R,R,0,https://images.gr-assets.com/books/1405973850s/2956.jpg,,116
125,John Chambers,Software for Data Analysis: Programming with R,R,0,"https://images-na.ssl-images-amazon.com/images/I/51ERP9jmjJL._SX258_BO1,204,203,200_.jpg",,116
124,John Chambers,Software for Data Analysis: Programming with R,R,0,https://files.realpython.com/media/head-first-python-cover.3869ed7d3547.jpg,,116
43,John Chambers,Software for Data Analysis: Programming with R,R,0,"https://images-na.ssl-images-amazon.com/images/I/31ogAjT9rkL._SX313_BO1,204,203,200_.jpg",067176537X,116
40,Richard Cotton,Learning R,R,0,"https://images-na.ssl-images-amazon.com/images/I/51WR9JB71iL._SX258_BO1,204,203,200_.jpg",60168013,36
40,Richard Cotton,Learning R,R,0,"https://images-na.ssl-images-amazon.com/images/I/51WR9JB71iL._SX258_BO1,204,203,200_.jpg",60168013,162
37,Hadley Wickham,Advanced R (Chapman & Hall CRC The R Series),R,0,"https://images-na.ssl-images-amazon.com/images/I/41VCc-xmm2L._SY344_BO1,204,203,200_.jpg",375406328,145
37,Hadley Wickham,Advanced R (Chapman & Hall CRC The R Series),R,0,"https://images-na.ssl-images-amazon.com/images/I/41VCc-xmm2L._SY344_BO1,204,203,200_.jpg",375406328,163
34,Brett Lantz,"Machine Learning with R: Expert techniques for predictive modeling, 3rd Edition",R,0,"https://images-na.ssl-images-amazon.com/images/I/51f4sFFMx3L._SX404_BO1,204,203,200_.jpg",3442353866,129
34,Brett Lantz,"Machine Learning with R: Expert techniques for predictive modeling, 3rd Edition",R,0,"https://images-na.ssl-images-amazon.com/images/I/51f4sFFMx3L._SX404_BO1,204,203,200_.jpg",3442353866,150
34,Brett Lantz,"Machine Learning with R: Expert techniques for predictive modeling, 3rd Edition",R,0,"https://images-na.ssl-images-amazon.com/images/I/51f4sFFMx3L._SX404_BO1,204,203,200_.jpg",3442353866,178
33,Jared P. Lander, R for Everyone: Advanced Analytics and Graphics,R,0,"https://images-na.ssl-images-amazon.com/images/I/41NxNchrvBL._SX258_BO1,204,203,200_.jpg",3404921038,88
32,Norman Matloff,The Art of R Programming: A Tour of Statistical Software Design,R,0,"https://images-na.ssl-images-amazon.com/images/I/51MDIFRdpNL._SX258_BO1,204,203,200_.jpg",425163091,84
169,Paul Barry,Head-First Python 2nd edition,Python,0,https://images.gr-assets.com/books/1318009171s/1656001.jpg,,61
169,Paul Barry,Head-First Python 2nd edition,Python,0,https://images.gr-assets.com/books/1318009171s/1656001.jpg,,176
168,Paul Barry,Head-First Python 2nd edition,Python,0,https://iotvnaw69daj.i.optimole.com/cb:n2y9~6666f/w:710/h:1063/q:mauto/dpr:1.3/f:avif/https://www.codeinwp.com/wp-content/uploads/2021/04/HTML-and-CSS-Duckett-cover.jpg,,61
168,Paul Barry,Head-First Python 2nd edition,Python,0,https://iotvnaw69daj.i.optimole.com/cb:n2y9~6666f/w:710/h:1063/q:mauto/dpr:1.3/f:avif/https://www.codeinwp.com/wp-content/uploads/2021/04/HTML-and-CSS-Duckett-cover.jpg,,176
167,Paul Barry,Head-First Python 2nd edition,Python,8,"https://images-na.ssl-images-amazon.com/images/I/51Uqe5PHbML._SX258_BO1,204,203,200_.jpg",,61
167,Paul Barry,Head-First Python 2nd edition,Python,0,"https://images-na.ssl-images-amazon.com/images/I/51Uqe5PHbML._SX258_BO1,204,203,200_.jpg",,176
166,Paul Barry,Head-First Python 2nd edition,Python,0,https://images.gr-assets.com/books/1349013610s/6442769.jpg,,61
166,Paul Barry,Head-First Python 2nd edition,Python,0,https://images.gr-assets.com/books/1349013610s/6442769.jpg,,176
165,Paul Barry,Head-First Python 2nd edition,Python,0,https://images.gr-assets.com/books/1479863624s/1618.jpg,,61
165,Paul Barry,Head-First Python 2nd edition,Python,0,https://images.gr-assets.com/books/1479863624s/1618.jpg,,176
165,Zed A. Shaw,Learn Python 3 the Hard Way,Python,10,https://images.gr-assets.com/books/1327781893s/38709.jpg,,103
165,Zed A. Shaw,Learn Python 3 the Hard Way,Python,0,https://images.gr-assets.com/books/1327781893s/38709.jpg,,107
165,Zed A. Shaw,Learn Python 3 the Hard Way,Python,0,https://images.gr-assets.com/books/1327781893s/38709.jpg,,131
165,Zed A. Shaw,Learn Python 3 the Hard Way,Python,0,https://images.gr-assets.com/books/1327781893s/38709.jpg,,199
164,Zed A. Shaw,Learn Python 3 the Hard Way,Python,0,https://images.gr-assets.com/books/1361039440s/49041.jpg,,103
164,Zed A. Shaw,Learn Python 3 the Hard Way,Python,0,https://images.gr-assets.com/books/1361039440s/49041.jpg,,107
164,Zed A. Shaw,Learn Python 3 the Hard Way,Python,0,https://images.gr-assets.com/books/1361039440s/49041.jpg,,131
164,Zed A. Shaw,Learn Python 3 the Hard Way,Python,0,https://images.gr-assets.com/books/1361039440s/49041.jpg,,199
163,Zed A. Shaw,Learn Python 3 the Hard Way,Python,0,"https://images-na.ssl-images-amazon.com/images/I/5108SrrM+qL._SX406_BO1,204,203,200_.jpg",,103
163,Zed A. Shaw,Learn Python 3 the Hard Way,Python,0,"https://images-na.ssl-images-amazon.com/images/I/5108SrrM+qL._SX406_BO1,204,203,200_.jpg",,107
163,Zed A. Shaw,Learn Python 3 the Hard Way,Python,0,"https://images-na.ssl-images-amazon.com/images/I/5108SrrM+qL._SX406_BO1,204,203,200_.jpg",,131
163,Zed A. Shaw,Learn Python 3 the Hard Way,Python,0,"https://images-na.ssl-images-amazon.com/images/I/5108SrrM+qL._SX406_BO1,204,203,200_.jpg",,199
162,Zed A. Shaw,Learn Python 3 the Hard Way,Python,0,https://images.gr-assets.com/books/1327909092s/1202.jpg,,103
162,Zed A. Shaw,Learn Python 3 the Hard Way,Python,0,https://images.gr-assets.com/books/1327909092s/1202.jpg,,107
162,Zed A. Shaw,Learn Python 3 the Hard Way,Python,0,https://images.gr-assets.com/books/1327909092s/1202.jpg,,131
162,Zed A. Shaw,Learn Python 3 the Hard Way,Python,0,https://images.gr-assets.com/books/1327909092s/1202.jpg,,199
162,Dan Bader,Python Tricks,Python,0,https://images.gr-assets.com/books/1367545443s/157993.jpg,,23
162,Dan Bader,Python Tricks,Python,0,https://images.gr-assets.com/books/1367545443s/157993.jpg,,133
161,Zed A. Shaw,Learn Python 3 the Hard Way,Python,0,https://images.gr-assets.com/books/1369504683s/10917.jpg,,103
161,Zed A. Shaw,Learn Python 3 the Hard Way,Python,0,https://images.gr-assets.com/books/1369504683s/10917.jpg,,107
161,Zed A. Shaw,Learn Python 3 the Hard Way,Python,0,https://images.gr-assets.com/books/1369504683s/10917.jpg,,131
161,Zed A. Shaw,Learn Python 3 the Hard Way,Python,0,https://images.gr-assets.com/books/1369504683s/10917.jpg,,199
161,Dan Bader,Python Tricks,Python,0,https://images.gr-assets.com/books/1361038355s/428263.jpg,,23
161,Dan Bader,Python Tricks,Python,0,https://images.gr-assets.com/books/1361038355s/428263.jpg,,133
160,Dan Bader,Python Tricks,Python,0,"https://images-na.ssl-images-amazon.com/images/I/41lUVTg+ChL._SX357_BO1,204,203,200_.jpg",,23
160,Dan Bader,Python Tricks,Python,0,"https://images-na.ssl-images-amazon.com/images/I/41lUVTg+ChL._SX357_BO1,204,203,200_.jpg",,133
160,Brett Slatkin,Effective Python,Python,0,https://images.gr-assets.com/books/1403173986s/1845.jpg,,79
159,Dan Bader,Python Tricks,Python,0,https://images.gr-assets.com/books/1424596966s/5297.jpg,,23
159,Dan Bader,Python Tricks,Python,0,https://images.gr-assets.com/books/1424596966s/5297.jpg,,133
159,Brett Slatkin,Effective Python,Python,0,https://images.gr-assets.com/books/1327656754s/11.jpg,,79
159,David Beazley & Brian K. Jones,Python Cookbook,Python,0,https://images.gr-assets.com/books/1344922523s/1953.jpg,,141
158,Dan Bader,Python Tricks,Python,0,https://images.gr-assets.com/books/1345958969s/128029.jpg,,23
158,Dan Bader,Python Tricks,Python,0,https://images.gr-assets.com/books/1345958969s/128029.jpg,,133
158,Brett Slatkin,Effective Python,Python,0,https://m.media-amazon.com/images/I/41sz2q4VlKL._SY346_.jpg,,79
158,David Beazley & Brian K. Jones,Python Cookbook,Python,0,https://images.gr-assets.com/books/1487389574s/5129.jpg,,141
157,Brett Slatkin,Effective Python,Python,10,https://images.gr-assets.com/books/1387151694s/17245.jpg,,79
157,David Beazley & Brian K. Jones,Python Cookbook,Python,0,https://m.media-amazon.com/images/I/51HGIc-EJqL._SX260_.jpg,,141
156,Brett Slatkin,Effective Python,Python,0,https://images.gr-assets.com/books/1325667729s/11735983.jpg,,79
156,David Beazley & Brian K. Jones,Python Cookbook,Python,0,https://images.gr-assets.com/books/1351778881s/5060378.jpg,,141
155,David Beazley & Brian K. Jones,Python Cookbook,Python,0,https://images.gr-assets.com/books/1408303130s/375802.jpg,,141
152,Sufyan bin Uzayr,"Optimizing Visual Studio Code for Python Development
Developing More Efficient and Effective Programs in Python",Python,0,https://images.gr-assets.com/books/1366212852s/113436.jpg,385336772,87
152,Sufyan bin Uzayr,"Optimizing Visual Studio Code for Python Development
Developing More Efficient and Effective Programs in Python",Python,0,https://images.gr-assets.com/books/1366212852s/113436.jpg,385336772,143
140,Viral Thakar,Deep Learning with Python and OpenCV,Python,10,"https://images-na.ssl-images-amazon.com/images/I/51qE8dW8ZkL._SX379_BO1,204,203,200_.jpg",038572179X,62
140,Viral Thakar,Deep Learning with Python and OpenCV,Python,0,"https://images-na.ssl-images-amazon.com/images/I/51qE8dW8ZkL._SX379_BO1,204,203,200_.jpg",038572179X,125
31,Viral Thakar,Deep Learning with Python and OpenCV,Python,0,"https://images-na.ssl-images-amazon.com/images/I/41Gd9xIXrUL._SX381_BO1,204,203,200_.jpg",,62
31,Viral Thakar,Deep Learning with Python and OpenCV,Python,0,"https://images-na.ssl-images-amazon.com/images/I/41Gd9xIXrUL._SX381_BO1,204,203,200_.jpg",,125
30,Viral Thakar,Deep Learning with Python and OpenCV,Python,0,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,62
30,Viral Thakar,Deep Learning with Python and OpenCV,Python,0,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,125
29,Viral Thakar,Deep Learning with Python and OpenCV,Python,0,https://images.gr-assets.com/books/1361039438s/1162543.jpg,,62
29,Viral Thakar,Deep Learning with Python and OpenCV,Python,0,https://images.gr-assets.com/books/1361039438s/1162543.jpg,,125
28,Viral Thakar,Deep Learning with Python and OpenCV,Python,0,"https://images-na.ssl-images-amazon.com/images/I/512BRANyRxS._SX331_BO1,204,203,200_.jpg",,62
28,Viral Thakar,Deep Learning with Python and OpenCV,Python,0,"https://images-na.ssl-images-amazon.com/images/I/512BRANyRxS._SX331_BO1,204,203,200_.jpg",,125
27,Viral Thakar,Deep Learning with Python and OpenCV,Python,0,https://images.gr-assets.com/books/1358266080s/11857408.jpg,,62
27,Viral Thakar,Deep Learning with Python and OpenCV,Python,0,https://images.gr-assets.com/books/1358266080s/11857408.jpg,,125
19,Sufyan bin Uzayr,"Optimizing Visual Studio Code for Python Development
Developing More Efficient and Effective Programs in Python",Python,0,"https://images-na.ssl-images-amazon.com/images/I/213EJ-USRIL._BO1,204,203,200_.jpg",,87
19,Sufyan bin Uzayr,"Optimizing Visual Studio Code for Python Development
Developing More Efficient and Effective Programs in Python",Python,0,"https://images-na.ssl-images-amazon.com/images/I/213EJ-USRIL._BO1,204,203,200_.jpg",,143
18,Sufyan bin Uzayr,"Optimizing Visual Studio Code for Python Development
Developing More Efficient and Effective Programs in Python",Python,0,https://images.gr-assets.com/books/1336418837s/13536860.jpg,,87
18,Sufyan bin Uzayr,"Optimizing Visual Studio Code for Python Development
Developing More Efficient and Effective Programs in Python",Python,0,https://images.gr-assets.com/books/1336418837s/13536860.jpg,,143
17,Sufyan bin Uzayr,"Optimizing Visual Studio Code for Python Development
Developing More Efficient and Effective Programs in Python",Python,0,https://images.gr-assets.com/books/1167352178s/22628.jpg,,87
17,Sufyan bin Uzayr,"Optimizing Visual Studio Code for Python Development
Developing More Efficient and Effective Programs in Python",Python,10,https://images.gr-assets.com/books/1167352178s/22628.jpg,,143
16,Sufyan bin Uzayr,"Optimizing Visual Studio Code for Python Development
Developing More Efficient and Effective Programs in Python",Python,0,"https://images-na.ssl-images-amazon.com/images/I/51WR9JB71iL._SX258_BO1,204,203,200_.jpg",,87
16,Sufyan bin Uzayr,"Optimizing Visual Studio Code for Python Development
Developing More Efficient and Effective Programs in Python",Python,0,"https://images-na.ssl-images-amazon.com/images/I/51WR9JB71iL._SX258_BO1,204,203,200_.jpg",,143
15,Sufyan bin Uzayr,"Optimizing Visual Studio Code for Python Development
Developing More Efficient and Effective Programs in Python",Python,0,https://files.realpython.com/media/python-cookbook-cover.449eb0e173ad.jpg,,87
15,Sufyan bin Uzayr,"Optimizing Visual Studio Code for Python Development
Developing More Efficient and Effective Programs in Python",Python,0,https://files.realpython.com/media/python-cookbook-cover.449eb0e173ad.jpg,,143
12,David Beazley & Brian K. Jones,Python Cookbook,Python,0,https://files.realpython.com/media/python-cookbook-cover.449eb0e173ad.jpg,080652121X,141
11,Brett Slatkin,Effective Python,Python,0,https://files.realpython.com/media/effective-python-cover.6e060fbfa272.jpg,771074670,79
9,Dan Bader,Python Tricks,Python,0,https://files.realpython.com/media/python-tricks-book-cover.5b0f5df06d94.jpg,679425608,23
9,Dan Bader,Python Tricks,Python,0,https://files.realpython.com/media/python-tricks-book-cover.5b0f5df06d94.jpg,679425608,133
6,Zed A. Shaw,Learn Python 3 the Hard Way,Python,0,https://files.realpython.com/media/lp3thw-cover.12d9c32dede7.jpg,399135782,103
6,Zed A. Shaw,Learn Python 3 the Hard Way,Python,0,https://files.realpython.com/media/lp3thw-cover.12d9c32dede7.jpg,399135782,107
6,Zed A. Shaw,Learn Python 3 the Hard Way,Python,0,https://files.realpython.com/media/lp3thw-cover.12d9c32dede7.jpg,399135782,131
6,Zed A. Shaw,Learn Python 3 the Hard Way,Python,0,https://files.realpython.com/media/lp3thw-cover.12d9c32dede7.jpg,399135782,199
2,Paul Barry,Head-First Python 2nd edition,Python,0,https://files.realpython.com/media/head-first-python-cover.3869ed7d3547.jpg,2005018,61
2,Paul Barry,Head-First Python 2nd edition,Python,0,https://files.realpython.com/media/head-first-python-cover.3869ed7d3547.jpg,2005018,176
121,Book by Bear Bibeault,Secrets of the JavaScript Ninja,Java,8,"https://images-na.ssl-images-amazon.com/images/I/519suIPxd5L._SX258_BO1,204,203,200_.jpg",316735736,157
121,Book by Bear Bibeault,Secrets of the JavaScript Ninja,Java,8,"https://images-na.ssl-images-amazon.com/images/I/519suIPxd5L._SX258_BO1,204,203,200_.jpg",316735736,170
50,Book by Bear Bibeault,Secrets of the JavaScript Ninja,Java,8,https://images.gr-assets.com/books/1327873635s/2998.jpg,,157
50,Book by Bear Bibeault,Secrets of the JavaScript Ninja,Java,8,https://images.gr-assets.com/books/1327873635s/2998.jpg,,170
49,Book by Bear Bibeault,Secrets of the JavaScript Ninja,Java,8,https://images.gr-assets.com/books/1440319389s/4981.jpg,,157
49,Book by Bear Bibeault,Secrets of the JavaScript Ninja,Java,8,https://images.gr-assets.com/books/1440319389s/4981.jpg,,170
48,Book by Bear Bibeault,Secrets of the JavaScript Ninja,Java,8,"https://images-na.ssl-images-amazon.com/images/I/41VCc-xmm2L._SY344_BO1,204,203,200_.jpg",,157
48,Book by Bear Bibeault,Secrets of the JavaScript Ninja,Java,8,"https://images-na.ssl-images-amazon.com/images/I/41VCc-xmm2L._SY344_BO1,204,203,200_.jpg",,170
47,Book by Bear Bibeault,Secrets of the JavaScript Ninja,Java,8,https://files.realpython.com/media/python-tricks-book-cover.5b0f5df06d94.jpg,,157
47,Book by Bear Bibeault,Secrets of the JavaScript Ninja,Java,8,https://files.realpython.com/media/python-tricks-book-cover.5b0f5df06d94.jpg,,170
46,Book by Bear Bibeault,Secrets of the JavaScript Ninja,Java,8,https://images.gr-assets.com/books/1367545443s/157993.jpg,,157
46,Book by Bear Bibeault,Secrets of the JavaScript Ninja,Java,8,https://images.gr-assets.com/books/1367545443s/157993.jpg,,170
119,"Douglas Crockford
",JavaScript: The Good Parts,Java,0,"https://images-na.ssl-images-amazon.com/images/I/51qUGMia07L._SX379_BO1,204,203,200_.jpg",671027360,16
119,"Douglas Crockford
",JavaScript: The Good Parts,Java,0,"https://images-na.ssl-images-amazon.com/images/I/51qUGMia07L._SX379_BO1,204,203,200_.jpg",671027360,94
115,Mark Myers, A Smarter Way to Learn JavaScript,Java,10,"https://images-na.ssl-images-amazon.com/images/I/51XuWxG6hDL._SX397_BO1,204,203,200_.jpg",446612545,48
115,Mark Myers, A Smarter Way to Learn JavaScript,Java,0,"https://images-na.ssl-images-amazon.com/images/I/51XuWxG6hDL._SX397_BO1,204,203,200_.jpg",446612545,49
115,Mark Myers, A Smarter Way to Learn JavaScript,Java,0,"https://images-na.ssl-images-amazon.com/images/I/51XuWxG6hDL._SX397_BO1,204,203,200_.jpg",446612545,53
115,Mark Myers, A Smarter Way to Learn JavaScript,Java,0,"https://images-na.ssl-images-amazon.com/images/I/51XuWxG6hDL._SX397_BO1,204,203,200_.jpg",446612545,68
